2001
415	-266.901989	-963.723678
416	-263.873050	-964.557418
417	-260.841506	-965.381639
418	-257.807388	-966.196331
419	-254.770726	-967.001488
420	-251.731549	-967.797100
421	-248.689887	-968.583161
422	-245.645771	-969.359662
423	-242.599231	-970.126596
424	-239.550296	-970.883956
425	-236.498997	-971.631733
426	-233.445364	-972.369920
427	-230.389427	-973.098511
428	-227.331216	-973.817497
429	-224.270761	-974.526873
430	-221.208093	-975.226630
431	-218.143241	-975.916762
432	-215.076237	-976.597262
433	-212.007110	-977.268124
434	-208.935890	-977.929340
435	-205.862609	-978.580904
436	-202.787295	-979.222811
437	-199.709981	-979.855052
438	-196.630695	-980.477623
439	-193.549468	-981.090517
440	-190.466331	-981.693729
441	-187.381315	-982.287251
442	-184.294449	-982.871078
443	-181.205764	-983.445205
444	-178.115290	-984.009626
445	-175.023059	-984.564335
446	-171.929100	-985.109326
447	-168.833445	-985.644595
448	-165.736123	-986.170136
449	-162.637165	-986.685944
450	-159.536602	-987.192014
451	-156.434465	-987.688341
452	-153.330784	-988.174919
453	-150.225589	-988.651745
454	-147.118912	-989.118813
455	-144.010783	-989.576119
456	-140.901232	-990.023658
457	-137.790291	-990.461426
458	-134.677989	-990.889418
459	-131.564359	-991.307631
460	-128.449430	-991.716060
461	-125.333234	-992.114701
462	-122.215800	-992.503551
463	-119.097160	-992.882605
464	-115.977345	-993.251859
465	-112.856385	-993.611311
466	-109.734311	-993.960955
467	-106.611154	-994.300790
468	-103.486945	-994.630812
469	-100.361715	-994.951017
470	-97.235494	-995.261402
471	-94.108313	-995.561965
472	-90.980204	-995.852701
473	-87.851197	-996.133609
474	-84.721322	-996.404686
475	-81.590612	-996.665928
476	-78.459096	-996.917334
477	-75.326806	-997.158900
478	-72.193772	-997.390625
479	-69.060026	-997.612506
480	-65.925598	-997.824541
481	-62.790520	-998.026728
482	-59.654821	-998.219065
483	-56.518534	-998.401550
484	-53.381690	-998.574181
485	-50.244318	-998.736957
486	-47.106451	-998.889875
487	-43.968118	-999.032935
488	-40.829352	-999.166134
489	-37.690183	-999.289473
490	-34.550641	-999.402948
491	-31.410759	-999.506560
492	-28.270567	-999.600308
493	-25.130095	-999.684189
494	-21.989376	-999.758204
495	-18.848440	-999.822352
496	-15.707317	-999.876632
497	-12.566040	-999.921044
498	-9.424638	-999.955587
499	-6.283144	-999.980261
500	-3.141587	-999.995065
501	-0.000000	-1000.000000
502	3.141587	-999.995065
503	6.283144	-999.980261
504	9.424638	-999.955587
505	12.566040	-999.921044
506	15.707317	-999.876632
507	18.848440	-999.822352
508	21.989376	-999.758204
509	25.130095	-999.684189
510	28.270567	-999.600308
511	31.410759	-999.506560
512	34.550641	-999.402948
513	37.690183	-999.289473
514	40.829352	-999.166134
515	43.968118	-999.032935
516	47.106451	-998.889875
517	50.244318	-998.736957
518	53.381690	-998.574181
519	56.518534	-998.401550
520	59.654821	-998.219065
521	62.790520	-998.026728
522	65.925598	-997.824541
523	69.060026	-997.612506
524	72.193772	-997.390625
525	75.326806	-997.158900
526	78.459096	-996.917334
527	81.590612	-996.665928
528	84.721322	-996.404686
529	87.851197	-996.133609
530	90.980204	-995.852701
531	94.108313	-995.561965
532	97.235494	-995.261402
533	100.361715	-994.951017
534	103.486945	-994.630812
535	106.611154	-994.300790
536	109.734311	-993.960955
537	112.856385	-993.611311
538	115.977345	-993.251859
539	119.097160	-992.882605
540	122.215800	-992.503551
541	125.333234	-992.114701
542	128.449430	-991.716060
543	131.564359	-991.307631
544	134.677989	-990.889418
545	137.790291	-990.461426
546	140.901232	-990.023658
547	144.010783	-989.576119
548	147.118912	-989.118813
549	150.225589	-988.651745
550	153.330784	-988.174919
551	156.434465	-987.688341
552	159.536602	-987.192014
553	162.637165	-986.685944
554	165.736123	-986.170136
555	168.833445	-985.644595
556	171.929100	-985.109326
557	175.023059	-984.564335
558	178.115290	-984.009626
559	181.205764	-983.445205
560	184.294449	-982.871078
561	187.381315	-982.287251
562	190.466331	-981.693729
563	193.549468	-981.090517
564	196.630695	-980.477623
565	199.709981	-979.855052
566	202.787295	-979.222811
567	205.862609	-978.580904
568	208.935890	-977.929340
569	212.007110	-977.268124
570	215.076237	-976.597262
571	218.143241	-975.916762
572	221.208093	-975.226630
573	224.270761	-974.526873
574	227.331216	-973.817497
575	230.389427	-973.098511
576	233.445364	-972.369920
577	236.498997	-971.631733
578	239.550296	-970.883956
579	242.599231	-970.126596
580	245.645771	-969.359662
581	248.689887	-968.583161
582	251.731549	-967.797100
583	254.770726	-967.001488
584	257.807388	-966.196331
585	260.841506	-965.381639
586	263.873050	-964.557418
587	266.901989	-963.723678
588	269.928294	-962.880427
589	272.951936	-962.027672
590	275.972883	-961.165422
591	278.991106	-960.293686
592	282.006576	-959.412472
593	285.019262	-958.521789
594	288.029136	-957.621646
595	291.036167	-956.712052
596	294.040325	-955.793015
597	297.041582	-954.864545
598	300.039906	-953.926651
599	303.035270	-952.979342
600	306.027642	-952.022627
601	309.016994	-951.056516
602	312.003297	-950.081019
603	314.986520	-949.096145
604	317.966634	-948.101904
605	320.943610	-947.098305
606	323.917418	-946.085359
607	326.888030	-945.063075
608	329.855415	-944.031464
609	332.819545	-942.990536
610	335.780389	-941.940301
611	338.737920	-940.880769
612	341.692108	-939.811951
613	344.642923	-938.733858
614	347.590337	-937.646499
615	350.534320	-936.549887
616	353.474844	-935.444031
617	356.411879	-934.328942
618	359.345396	-933.204633
619	362.275367	-932.071112
620	365.201762	-930.928393
621	368.124553	-929.776486
622	371.043710	-928.615402
623	373.959206	-927.445153
624	376.871010	-926.265751
625	379.779096	-925.077207
626	382.683432	-923.879533
627	385.583992	-922.672740
628	388.480747	-921.456841
629	391.373667	-920.231847
630	394.262724	-918.997772
631	397.147891	-917.754626
632	400.029137	-916.502422
633	402.906436	-915.241173
634	405.779758	-913.970890
635	408.649075	-912.691587
636	411.514359	-911.403277
637	414.375581	-910.105971
638	417.232714	-908.799682
639	420.085728	-907.484425
640	422.934597	-906.160210
641	425.779292	-904.827052
642	428.619784	-903.484964
643	431.456046	-902.133959
644	434.288049	-900.774051
645	437.115767	-899.405252
646	439.939170	-898.027576
647	442.758231	-896.641037
648	445.572922	-895.245648
649	448.383216	-893.841424
650	451.189084	-892.428378
651	453.990500	-891.006524
652	456.787434	-889.575876
653	459.579861	-888.136449
654	462.367751	-886.688256
655	465.151078	-885.231311
656	467.929814	-883.765630
657	470.703932	-882.291226
658	473.473404	-880.808115
659	476.238204	-879.316310
660	478.998303	-877.815827
661	481.753674	-876.306680
662	484.504291	-874.788884
663	487.250126	-873.262455
664	489.991152	-871.727407
665	492.727342	-870.183755
666	495.458668	-868.631514
667	498.185105	-867.070701
668	500.906625	-865.501330
669	503.623202	-863.923417
670	506.334807	-862.336978
671	509.041416	-860.742027
672	511.743000	-859.138581
673	514.439534	-857.526656
674	517.130990	-855.906268
675	519.817343	-854.277432
676	522.498565	-852.640164
677	525.174630	-850.994482
678	527.845512	-849.340400
679	530.511184	-847.677936
680	533.171621	-846.007106
681	535.826795	-844.327926
682	538.476681	-842.640412
683	541.121252	-840.944582
684	543.760483	-839.240453
685	546.394347	-837.528040
686	549.022818	-835.807361
687	551.645871	-834.078434
688	554.263479	-832.341274
689	556.875616	-830.595899
690	559.482258	-828.842327
691	562.083378	-827.080574
692	564.678950	-825.310659
693	567.268949	-823.532598
694	569.853349	-821.746409
695	572.432126	-819.952109
696	575.005252	-818.149717
697	577.572703	-816.339251
698	580.134454	-814.520727
699	582.690480	-812.694164
700	585.240754	-810.859581
701	587.785252	-809.016994
702	590.323949	-807.166423
703	592.856820	-805.307886
704	595.383840	-803.441400
705	597.904983	-801.566985
706	600.420225	-799.684658
707	602.929542	-797.794440
708	605.432907	-795.896347
709	607.930298	-793.990399
710	610.421688	-792.076614
711	612.907054	-790.155012
712	615.386370	-788.225612
713	617.859613	-786.288432
714	620.326758	-784.343492
715	622.787780	-782.390811
716	625.242656	-780.430407
717	627.691361	-778.462302
718	630.133871	-776.486513
719	632.570162	-774.503060
720	635.000209	-772.511964
721	637.423990	-770.513243
722	639.841479	-768.506917
723	642.252653	-766.493007
724	644.657489	-764.471531
725	647.055962	-762.442511
726	649.448048	-760.405966
727	651.833725	-758.361915
728	654.212969	-756.310380
729	656.585756	-754.251381
730	658.952062	-752.184937
731	661.311865	-750.111070
732	663.665141	-748.029799
733	666.011867	-745.941145
734	668.352020	-743.845130
735	670.685577	-741.741773
736	673.012514	-739.631095
737	675.332808	-737.513117
738	677.646437	-735.387861
739	679.953379	-733.255346
740	682.253609	-731.115595
741	684.547106	-728.968627
742	686.833847	-726.814465
743	689.113808	-724.653130
744	691.386969	-722.484643
745	693.653306	-720.309025
746	695.912797	-718.126298
747	698.165419	-715.936483
748	700.411151	-713.739602
749	702.649970	-711.535677
750	704.881854	-709.324730
751	707.106781	-707.106781
752	709.324730	-704.881854
753	711.535677	-702.649970
754	713.739602	-700.411151
755	715.936483	-698.165419
756	718.126298	-695.912797
757	720.309025	-693.653306
758	722.484643	-691.386969
759	724.653130	-689.113808
760	726.814465	-686.833847
761	728.968627	-684.547106
762	731.115595	-682.253609
763	733.255346	-679.953379
764	735.387861	-677.646437
765	737.513117	-675.332808
766	739.631095	-673.012514
767	741.741773	-670.685577
768	743.845130	-668.352020
769	745.941145	-666.011867
770	748.029799	-663.665141
771	750.111070	-661.311865
772	752.184937	-658.952062
773	754.251381	-656.585756
774	756.310380	-654.212969
775	758.361915	-651.833725
776	760.405966	-649.448048
777	762.442511	-647.055962
778	764.471531	-644.657489
779	766.493007	-642.252653
780	768.506917	-639.841479
781	770.513243	-637.423990
782	772.511964	-635.000209
783	774.503060	-632.570162
784	776.486513	-630.133871
785	778.462302	-627.691361
786	780.430407	-625.242656
787	782.390811	-622.787780
788	784.343492	-620.326758
789	786.288432	-617.859613
790	788.225612	-615.386370
791	790.155012	-612.907054
792	792.076614	-610.421688
793	793.990399	-607.930298
794	795.896347	-605.432907
795	797.794440	-602.929542
796	799.684658	-600.420225
797	801.566985	-597.904983
798	803.441400	-595.383840
799	805.307886	-592.856820
800	807.166423	-590.323949
801	809.016994	-587.785252
802	810.859581	-585.240754
803	812.694164	-582.690480
804	814.520727	-580.134454
805	816.339251	-577.572703
806	818.149717	-575.005252
807	819.952109	-572.432126
808	821.746409	-569.853349
809	823.532598	-567.268949
810	825.310659	-564.678950
811	827.080574	-562.083378
812	828.842327	-559.482258
813	830.595899	-556.875616
814	832.341274	-554.263479
815	834.078434	-551.645871
816	835.807361	-549.022818
817	837.528040	-546.394347
818	839.240453	-543.760483
819	840.944582	-541.121252
820	842.640412	-538.476681
821	844.327926	-535.826795
822	846.007106	-533.171621
823	847.677936	-530.511184
824	849.340400	-527.845512
825	850.994482	-525.174630
826	852.640164	-522.498565
827	854.277432	-519.817343
828	855.906268	-517.130990
829	857.526656	-514.439534
830	859.138581	-511.743000
831	860.742027	-509.041416
832	862.336978	-506.334807
833	863.923417	-503.623202
834	865.501330	-500.906625
835	867.070701	-498.185105
836	868.631514	-495.458668
837	870.183755	-492.727342
838	871.727407	-489.991152
839	873.262455	-487.250126
840	874.788884	-484.504291
841	876.306680	-481.753674
842	877.815827	-478.998303
843	879.316310	-476.238204
844	880.808115	-473.473404
845	882.291226	-470.703932
846	883.765630	-467.929814
847	885.231311	-465.151078
848	886.688256	-462.367751
849	888.136449	-459.579861
850	889.575876	-456.787434
851	891.006524	-453.990500
852	892.428378	-451.189084
853	893.841424	-448.383216
854	895.245648	-445.572922
855	896.641037	-442.758231
856	898.027576	-439.939170
857	899.405252	-437.115767
858	900.774051	-434.288049
859	902.133959	-431.456046
860	903.484964	-428.619784
861	904.827052	-425.779292
862	906.160210	-422.934597
863	907.484425	-420.085728
864	908.799682	-417.232714
865	910.105971	-414.375581
866	911.403277	-411.514359
867	912.691587	-408.649075
868	913.970890	-405.779758
869	915.241173	-402.906436
870	916.502422	-400.029137
871	917.754626	-397.147891
872	918.997772	-394.262724
873	920.231847	-391.373667
874	921.456841	-388.480747
875	922.672740	-385.583992
876	923.879533	-382.683432
877	925.077207	-379.779096
878	926.265751	-376.871010
879	927.445153	-373.959206
880	928.615402	-371.043710
881	929.776486	-368.124553
882	930.928393	-365.201762
883	932.071112	-362.275367
884	933.204633	-359.345396
885	934.328942	-356.411879
886	935.444031	-353.474844
887	936.549887	-350.534320
888	937.646499	-347.590337
889	938.733858	-344.642923
890	939.811951	-341.692108
891	940.880769	-338.737920
892	941.940301	-335.780389
893	942.990536	-332.819545
894	944.031464	-329.855415
895	945.063075	-326.888030
896	946.085359	-323.917418
897	947.098305	-320.943610
898	948.101904	-317.966634
899	949.096145	-314.986520
900	950.081019	-312.003297
901	951.056516	-309.016994
902	952.022627	-306.027642
903	952.979342	-303.035270
904	953.926651	-300.039906
905	954.864545	-297.041582
906	955.793015	-294.040325
907	956.712052	-291.036167
908	957.621646	-288.029136
909	958.521789	-285.019262
910	959.412472	-282.006576
911	960.293686	-278.991106
912	961.165422	-275.972883
913	962.027672	-272.951936
914	962.880427	-269.928294
915	963.723678	-266.901989
916	964.557418	-263.873050
917	965.381639	-260.841506
918	966.196331	-257.807388
919	967.001488	-254.770726
920	967.797100	-251.731549
921	968.583161	-248.689887
922	969.359662	-245.645771
923	970.126596	-242.599231
924	970.883956	-239.550296
925	971.631733	-236.498997
926	972.369920	-233.445364
927	973.098511	-230.389427
928	973.817497	-227.331216
929	974.526873	-224.270761
930	975.226630	-221.208093
931	975.916762	-218.143241
932	976.597262	-215.076237
933	977.268124	-212.007110
934	977.929340	-208.935890
935	978.580904	-205.862609
936	979.222811	-202.787295
937	979.855052	-199.709981
938	980.477623	-196.630695
939	981.090517	-193.549468
940	981.693729	-190.466331
941	982.287251	-187.381315
942	982.871078	-184.294449
943	983.445205	-181.205764
944	984.009626	-178.115290
945	984.564335	-175.023059
946	985.109326	-171.929100
947	985.644595	-168.833445
948	986.170136	-165.736123
949	986.685944	-162.637165
950	987.192014	-159.536602
951	987.688341	-156.434465
952	988.174919	-153.330784
953	988.651745	-150.225589
954	989.118813	-147.118912
955	989.576119	-144.010783
956	990.023658	-140.901232
957	990.461426	-137.790291
958	990.889418	-134.677989
959	991.307631	-131.564359
960	991.716060	-128.449430
961	992.114701	-125.333234
962	992.503551	-122.215800
963	992.882605	-119.097160
964	993.251859	-115.977345
965	993.611311	-112.856385
966	993.960955	-109.734311
967	994.300790	-106.611154
968	994.630812	-103.486945
969	994.951017	-100.361715
970	995.261402	-97.235494
971	995.561965	-94.108313
972	995.852701	-90.980204
973	996.133609	-87.851197
974	996.404686	-84.721322
975	996.665928	-81.590612
976	996.917334	-78.459096
977	997.158900	-75.326806
978	997.390625	-72.193772
979	997.612506	-69.060026
980	997.824541	-65.925598
981	998.026728	-62.790520
982	998.219065	-59.654821
983	998.401550	-56.518534
984	998.574181	-53.381690
985	998.736957	-50.244318
986	998.889875	-47.106451
987	999.032935	-43.968118
988	999.166134	-40.829352
989	999.289473	-37.690183
990	999.402948	-34.550641
991	999.506560	-31.410759
992	999.600308	-28.270567
993	999.684189	-25.130095
994	999.758204	-21.989376
995	999.822352	-18.848440
996	999.876632	-15.707317
997	999.921044	-12.566040
998	999.955587	-9.424638
999	999.980261	-6.283144
1000	999.995065	-3.141587
1001	1000.000000	-0.000000
1002	999.995065	3.141587
1003	999.980261	6.283144
1004	999.955587	9.424638
1005	999.921044	12.566040
1006	999.876632	15.707317
1007	999.822352	18.848440
1008	999.758204	21.989376
1009	999.684189	25.130095
1010	999.600308	28.270567
1011	999.506560	31.410759
1012	999.402948	34.550641
1013	999.289473	37.690183
1014	999.166134	40.829352
1015	999.032935	43.968118
1016	998.889875	47.106451
1017	998.736957	50.244318
1018	998.574181	53.381690
1019	998.401550	56.518534
1020	998.219065	59.654821
1021	998.026728	62.790520
1022	997.824541	65.925598
1023	997.612506	69.060026
1024	997.390625	72.193772
1025	997.158900	75.326806
1026	996.917334	78.459096
1027	996.665928	81.590612
1028	996.404686	84.721322
1029	996.133609	87.851197
1030	995.852701	90.980204
1031	995.561965	94.108313
1032	995.261402	97.235494
1033	994.951017	100.361715
1034	994.630812	103.486945
1035	994.300790	106.611154
1036	993.960955	109.734311
1037	993.611311	112.856385
